1.901675415039062500e+02 9.033021545410156250e+01 7.110475158691406250e+01
1.904683227539062500e+02 8.989967346191406250e+01 7.094718170166015625e+01
1.902703094482421875e+02 8.998973083496093750e+01 7.076311492919921875e+01
1.984671173095703125e+02 9.309130859375000000e+01 7.288291931152343750e+01
1.903899230957031250e+02 8.965280151367187500e+01 7.095739746093750000e+01
1.905609130859375000e+02 8.945793151855468750e+01 7.060997009277343750e+01
1.983417358398437500e+02 9.261528778076171875e+01 7.188941955566406250e+01
1.978451385498046875e+02 9.259014129638671875e+01 7.218032073974609375e+01
1.972450866699218750e+02 9.260454559326171875e+01 7.167330932617187500e+01
1.957560272216796875e+02 9.278073120117187500e+01 7.253478240966796875e+01
2.116188354492187500e+02 8.813996124267578125e+01 6.969727325439453125e+01
2.159581909179687500e+02 9.014106750488281250e+01 7.010023498535156250e+01
2.176066284179687500e+02 9.152919769287109375e+01 7.040818023681640625e+01
2.186749114990234375e+02 9.185413360595703125e+01 7.019466400146484375e+01
2.198038787841796875e+02 9.256771850585937500e+01 7.076834106445312500e+01
2.210534362792968750e+02 9.306546020507812500e+01 7.064340209960937500e+01
2.207283325195312500e+02 9.394644165039062500e+01 7.136644744873046875e+01
2.215223541259765625e+02 9.366744995117187500e+01 7.124696350097656250e+01
2.215751342773437500e+02 9.415916442871093750e+01 7.142507171630859375e+01
2.232122192382812500e+02 9.325485992431640625e+01 7.069116210937500000e+01
2.249182739257812500e+02 9.288726806640625000e+01 7.045117187500000000e+01
2.256252441406250000e+02 9.358361816406250000e+01 7.066371154785156250e+01
2.267880859375000000e+02 9.400926208496093750e+01 7.109841156005859375e+01
2.043928222656250000e+02 8.755847930908203125e+01 6.812789916992187500e+01
2.050585021972656250e+02 8.818925476074218750e+01 6.889042663574218750e+01
2.060478820800781250e+02 8.883467102050781250e+01 6.903339385986328125e+01
2.067122650146484375e+02 8.910009002685546875e+01 7.017045593261718750e+01
2.287427368164062500e+02 9.565151977539062500e+01 7.183332824707031250e+01
2.278981018066406250e+02 9.649309539794921875e+01 7.232476806640625000e+01
2.277673034667968750e+02 9.671769714355468750e+01 7.303311920166015625e+01
2.277407531738281250e+02 9.701793670654296875e+01 7.313700866699218750e+01
2.271011810302734375e+02 9.758000183105468750e+01 7.351811218261718750e+01
2.264958343505859375e+02 9.802938842773437500e+01 7.376309967041015625e+01
2.255691223144531250e+02 9.806719970703125000e+01 7.364298248291015625e+01
2.246802978515625000e+02 9.793985748291015625e+01 7.366694641113281250e+01
2.242609100341796875e+02 9.768166351318359375e+01 7.346508789062500000e+01
2.240665283203125000e+02 9.714834594726562500e+01 7.302701568603515625e+01
2.222946624755859375e+02 9.818277740478515625e+01 7.387413024902343750e+01
2.190763854980468750e+02 9.997146606445312500e+01 7.557162475585937500e+01
2.162244873046875000e+02 1.003157806396484375e+02 7.625434875488281250e+01
2.143565673828125000e+02 9.960468292236328125e+01 7.583625793457031250e+01
2.123134155273437500e+02 9.938936614990234375e+01 7.559045410156250000e+01
2.269201660156250000e+02 9.512651062011718750e+01 7.126918792724609375e+01
2.102766418457031250e+02 9.874940490722656250e+01 7.547842407226562500e+01
2.272365417480468750e+02 9.545835876464843750e+01 7.177001190185546875e+01
2.282796936035156250e+02 9.512422943115234375e+01 7.106961059570312500e+01
2.286816406250000000e+02 9.508720397949218750e+01 7.133753204345703125e+01
2.287594909667968750e+02 9.565681457519531250e+01 7.125551605224609375e+01
2.078795013427734375e+02 9.824259948730468750e+01 7.536537170410156250e+01
1.988636169433593750e+02 9.391001892089843750e+01 7.170653533935546875e+01
1.963662109375000000e+02 9.388085937500000000e+01 7.245703887939453125e+01
1.929219665527343750e+02 9.295036315917968750e+01 7.311203002929687500e+01
1.917492980957031250e+02 9.312575531005859375e+01 7.288378906250000000e+01
1.917356109619140625e+02 9.216461181640625000e+01 7.270785522460937500e+01
2.071671447753906250e+02 9.670927429199218750e+01 7.400718688964843750e+01
1.924082641601562500e+02 9.066358947753906250e+01 7.133329772949218750e+01
1.926360321044921875e+02 9.008682250976562500e+01 7.082481384277343750e+01
1.947593688964843750e+02 8.864145660400390625e+01 6.881291198730468750e+01
1.938936309814453125e+02 8.948348999023437500e+01 6.974320220947265625e+01
1.930758666992187500e+02 9.015670776367187500e+01 7.087113189697265625e+01
1.908235778808593750e+02 9.186446380615234375e+01 7.298223876953125000e+01
1.891045837402343750e+02 9.279497528076171875e+01 7.396775817871093750e+01
1.886574401855468750e+02 9.258080291748046875e+01 7.338967895507812500e+01
2.046979370117187500e+02 9.609960937500000000e+01 7.359777832031250000e+01
2.021947021484375000e+02 9.677285766601562500e+01 7.447879028320312500e+01
2.002751007080078125e+02 9.639677429199218750e+01 7.424250793457031250e+01
1.994181518554687500e+02 9.528919982910156250e+01 7.293424224853515625e+01
1.882523498535156250e+02 9.140035247802734375e+01 7.271276855468750000e+01
1.887148895263671875e+02 9.115454864501953125e+01 7.225852203369140625e+01
1.896713562011718750e+02 8.992477416992187500e+01 7.006832885742187500e+01
1.895925598144531250e+02 8.858401489257812500e+01 6.953981018066406250e+01
1.899592285156250000e+02 8.775431823730468750e+01 6.928704833984375000e+01
1.895223388671875000e+02 8.820941162109375000e+01 7.005965423583984375e+01
1.905247039794921875e+02 8.814052581787109375e+01 7.060846710205078125e+01
1.886247863769531250e+02 8.976809692382812500e+01 7.155976104736328125e+01
1.925945129394531250e+02 8.790196990966796875e+01 6.965538787841796875e+01
1.945747375488281250e+02 8.758654785156250000e+01 6.934947204589843750e+01
1.971595458984375000e+02 8.694103240966796875e+01 6.783742523193359375e+01
1.985412902832031250e+02 8.677677917480468750e+01 6.768734741210937500e+01
2.003721313476562500e+02 8.640647125244140625e+01 6.730552673339843750e+01
2.013670196533203125e+02 8.700637054443359375e+01 6.808129882812500000e+01
2.030821838378906250e+02 8.741542816162109375e+01 6.898579406738281250e+01
2.056616821289062500e+02 8.758611297607421875e+01 6.854429626464843750e+01
1.892070159912109375e+02 8.884648895263671875e+01 7.092323303222656250e+01
1.900163116455078125e+02 8.861132049560546875e+01 7.085035705566406250e+01
1.890333862304687500e+02 9.035662841796875000e+01 7.188916015625000000e+01
1.888715820312500000e+02 9.102711486816406250e+01 7.326988220214843750e+01
1.883881835937500000e+02 9.189088439941406250e+01 7.269124603271484375e+01
2.165783081054687500e+02 9.200146484375000000e+01 7.093524169921875000e+01
2.179883117675781250e+02 9.217372131347656250e+01 7.128501892089843750e+01
2.188675689697265625e+02 9.290567016601562500e+01 7.103874206542968750e+01
2.190319824218750000e+02 9.376058959960937500e+01 7.172268676757812500e+01
2.200083007812500000e+02 9.374900817871093750e+01 7.173083496093750000e+01
2.205837860107421875e+02 9.377020263671875000e+01 7.154035949707031250e+01
2.224066162109375000e+02 9.322241210937500000e+01 7.089284515380859375e+01
2.238479766845703125e+02 9.333330535888671875e+01 7.016896057128906250e+01
2.078423919677734375e+02 8.796596527099609375e+01 6.879102325439453125e+01
2.241536102294921875e+02 9.387117004394531250e+01 7.081523895263671875e+01
2.244247131347656250e+02 9.441880798339843750e+01 7.109440612792968750e+01
2.246118164062500000e+02 9.472570037841796875e+01 7.157551574707031250e+01
2.246306762695312500e+02 9.549664306640625000e+01 7.181754302978515625e+01
2.256228637695312500e+02 9.504517364501953125e+01 7.143712615966796875e+01
2.255099334716796875e+02 9.522192382812500000e+01 7.159125518798828125e+01
2.096772766113281250e+02 8.867867279052734375e+01 6.865791320800781250e+01
2.256678771972656250e+02 9.515499877929687500e+01 7.153152465820312500e+01
2.121179504394531250e+02 8.951474761962890625e+01 6.976602172851562500e+01
2.137886505126953125e+02 8.996762084960937500e+01 6.984313964843750000e+01
2.157751159667968750e+02 9.046305847167968750e+01 7.044428253173828125e+01
2.258342895507812500e+02 9.529043579101562500e+01 7.177888488769531250e+01
2.296707458496093750e+02 9.752870178222656250e+01 7.276794433593750000e+01
2.289394683837890625e+02 9.756492614746093750e+01 7.315339660644531250e+01
2.288010711669921875e+02 9.731585693359375000e+01 7.320569610595703125e+01
2.296250305175781250e+02 9.624783325195312500e+01 7.194852447509765625e+01
2.295618896484375000e+02 9.608525085449218750e+01 7.225321197509765625e+01
2.293093872070312500e+02 9.672883605957031250e+01 7.213233184814453125e+01
2.292163848876953125e+02 9.682699584960937500e+01 7.325979614257812500e+01
2.286828308105468750e+02 9.325051879882812500e+01 6.975112915039062500e+01
2.293788757324218750e+02 9.721819305419921875e+01 7.273526000976562500e+01
2.305526580810546875e+02 9.688744354248046875e+01 7.248860931396484375e+01
2.292161712646484375e+02 9.862365722656250000e+01 7.291803741455078125e+01
2.277865905761718750e+02 9.862472534179687500e+01 7.335424041748046875e+01
2.264213409423828125e+02 9.833406829833984375e+01 7.323689270019531250e+01
2.250184936523437500e+02 9.809732818603515625e+01 7.329603576660156250e+01
2.246102905273437500e+02 9.750875854492187500e+01 7.313014221191406250e+01
2.297487640380859375e+02 9.364959716796875000e+01 6.986392974853515625e+01
2.243593444824218750e+02 9.686869049072265625e+01 7.306381225585937500e+01
2.247527160644531250e+02 9.616480255126953125e+01 7.214804077148437500e+01
2.314827575683593750e+02 9.371757507324218750e+01 6.986799621582031250e+01
2.312572479248046875e+02 9.516832733154296875e+01 7.086219024658203125e+01
2.302548828125000000e+02 9.669533538818359375e+01 7.220196533203125000e+01
2.239556274414062500e+02 9.684548950195312500e+01 7.263336944580078125e+01
2.248137512207031250e+02 9.438339233398437500e+01 6.982331848144531250e+01
2.254117126464843750e+02 9.368931579589843750e+01 6.981542968750000000e+01
2.260963439941406250e+02 9.414107513427734375e+01 7.037579345703125000e+01
2.268021545410156250e+02 9.445587921142578125e+01 7.087738037109375000e+01
2.279147644042968750e+02 9.423882293701171875e+01 7.034486389160156250e+01
2.301663818359375000e+02 9.385253906250000000e+01 6.972064208984375000e+01
2.310787200927734375e+02 9.374378967285156250e+01 7.002992248535156250e+01
2.320211486816406250e+02 9.409051513671875000e+01 7.019224548339843750e+01
2.336580810546875000e+02 9.398969268798828125e+01 7.043090057373046875e+01
2.348943023681640625e+02 9.464219665527343750e+01 7.036746215820312500e+01
2.360134277343750000e+02 9.522213745117187500e+01 7.100638580322265625e+01
2.366322326660156250e+02 9.633486938476562500e+01 7.166105651855468750e+01
2.237545776367187500e+02 9.677983093261718750e+01 7.248753356933593750e+01
2.231294250488281250e+02 9.674168395996093750e+01 7.242983245849609375e+01
2.228771057128906250e+02 9.642334747314453125e+01 7.253571319580078125e+01
2.229916839599609375e+02 9.614794921875000000e+01 7.176578521728515625e+01
2.247012481689453125e+02 9.433657073974609375e+01 7.035454559326171875e+01
2.397104187011718750e+02 9.775035858154296875e+01 7.206783294677734375e+01
2.404522705078125000e+02 9.760741424560546875e+01 7.165147399902343750e+01
2.405413055419921875e+02 9.784050750732421875e+01 7.182614898681640625e+01
2.402368316650390625e+02 9.845674133300781250e+01 7.211238098144531250e+01
2.385210571289062500e+02 9.979199981689453125e+01 7.340705871582031250e+01
2.376002197265625000e+02 9.984019470214843750e+01 7.386466217041015625e+01
2.366905212402343750e+02 9.992129516601562500e+01 7.389138793945312500e+01
2.366603088378906250e+02 9.932962036132812500e+01 7.348220062255859375e+01
2.361969909667968750e+02 9.919929504394531250e+01 7.313492584228515625e+01
2.345708465576171875e+02 9.967720031738281250e+01 7.391320800781250000e+01
2.337050781250000000e+02 9.957966613769531250e+01 7.395664978027343750e+01
2.329638366699218750e+02 9.928807067871093750e+01 7.354072570800781250e+01
2.330177001953125000e+02 9.885678100585937500e+01 7.288086700439453125e+01
2.376098327636718750e+02 9.671865081787109375e+01 7.184559631347656250e+01
2.381940917968750000e+02 9.694442749023437500e+01 7.192538452148437500e+01
2.381846008300781250e+02 9.749288177490234375e+01 7.234046936035156250e+01
2.387044830322265625e+02 9.764048767089843750e+01 7.236186981201171875e+01
2.392738952636718750e+02 9.770424652099609375e+01 7.199955749511718750e+01
1.891627807617187500e+02 9.065149688720703125e+01 7.211266326904296875e+01
1.882302093505859375e+02 9.104067230224609375e+01 7.276923370361328125e+01
1.878107910156250000e+02 9.073001098632812500e+01 7.255610656738281250e+01
1.876303253173828125e+02 9.062925720214843750e+01 7.232987213134765625e+01
1.875851593017578125e+02 9.073081970214843750e+01 7.223555755615234375e+01
1.902608184814453125e+02 8.943901062011718750e+01 7.095661926269531250e+01
1.885682678222656250e+02 8.966452026367187500e+01 7.115341949462890625e+01
1.898772888183593750e+02 8.849255371093750000e+01 7.018142700195312500e+01
1.953525848388671875e+02 8.466648864746093750e+01 6.580099487304687500e+01
2.032466888427734375e+02 8.279824829101562500e+01 6.313018798828125000e+01
2.063000335693359375e+02 8.287950897216796875e+01 6.359161758422851562e+01
2.107617187500000000e+02 8.617253875732421875e+01 6.585696411132812500e+01
2.129631805419921875e+02 8.699144744873046875e+01 6.707461547851562500e+01
1.908070068359375000e+02 8.912395477294921875e+01 7.039796447753906250e+01
1.898320159912109375e+02 8.996514892578125000e+01 7.174446868896484375e+01
1.887819519042968750e+02 9.053944396972656250e+01 7.289363098144531250e+01
1.893665161132812500e+02 9.033428192138671875e+01 7.207798767089843750e+01
3.206213989257812500e+02 1.097323608398437500e+02 7.226837921142578125e+01
3.376495361328125000e+02 1.075453186035156250e+02 6.841775512695312500e+01
3.396820678710937500e+02 1.089480133056640625e+02 6.886580657958984375e+01
3.389229736328125000e+02 1.112835083007812500e+02 7.185723876953125000e+01
3.392042846679687500e+02 1.122472686767578125e+02 7.207054901123046875e+01
3.345133972167968750e+02 1.169133987426757812e+02 7.660807800292968750e+01
3.319009399414062500e+02 1.181529541015625000e+02 7.976397705078125000e+01
3.318742675781250000e+02 1.175038528442382812e+02 7.880895996093750000e+01
3.309683227539062500e+02 1.181688079833984375e+02 7.903668212890625000e+01
3.292005615234375000e+02 1.193126220703125000e+02 7.879623413085937500e+01
3.273759155273437500e+02 1.185379104614257812e+02 7.875509643554687500e+01
3.279149169921875000e+02 1.167717666625976562e+02 7.692190551757812500e+01
3.290413818359375000e+02 1.155212020874023438e+02 7.412596130371093750e+01
3.299761352539062500e+02 1.148770828247070312e+02 7.424111938476562500e+01
3.313984680175781250e+02 1.141756668090820312e+02 7.107116699218750000e+01
3.308798828125000000e+02 1.132841339111328125e+02 7.120584869384765625e+01
3.263435058593750000e+02 1.088550491333007812e+02 7.081423950195312500e+01
3.308997192382812500e+02 1.072600402832031250e+02 6.872647094726562500e+01
3.310245666503906250e+02 1.092326660156250000e+02 6.886329650878906250e+01
3.313749084472656250e+02 1.101789550781250000e+02 6.997262573242187500e+01
3.357593994140625000e+02 1.073756027221679688e+02 6.752114105224609375e+01
3.379002380371093750e+02 1.102632522583007812e+02 7.088774108886718750e+01
3.401625976562500000e+02 1.099916687011718750e+02 7.144351196289062500e+01
3.419533386230468750e+02 1.112003326416015625e+02 7.157203674316406250e+01
3.419248657226562500e+02 1.136404724121093750e+02 7.417771911621093750e+01
3.389640502929687500e+02 1.174188995361328125e+02 7.671189880371093750e+01
3.423496704101562500e+02 1.136415863037109375e+02 7.473435974121093750e+01
3.467086181640625000e+02 1.116377792358398438e+02 7.058124542236328125e+01
3.522186584472656250e+02 1.097878112792968750e+02 6.842309570312500000e+01
3.313928222656250000e+02 1.121883392333984375e+02 6.894462585449218750e+01
3.553916625976562500e+02 1.102979888916015625e+02 6.864181518554687500e+01
3.590333862304687500e+02 1.095254669189453125e+02 6.747549438476562500e+01
3.624723205566406250e+02 1.108779983520507812e+02 6.765969085693359375e+01
3.640888061523437500e+02 1.136741180419921875e+02 6.832114410400390625e+01
3.663070373535156250e+02 1.136977386474609375e+02 6.955512237548828125e+01
3.310772094726562500e+02 1.114921493530273438e+02 6.929180908203125000e+01
3.324666442871093750e+02 1.096462020874023438e+02 6.841963195800781250e+01
3.348975219726562500e+02 1.072812271118164062e+02 6.696929931640625000e+01
3.367695617675781250e+02 1.073602828979492188e+02 6.772850036621093750e+01
3.388338012695312500e+02 1.082020721435546875e+02 6.789086151123046875e+01
3.815209350585937500e+02 1.218863983154296875e+02 7.495005035400390625e+01
3.807343139648437500e+02 1.228792266845703125e+02 7.627496337890625000e+01
3.783143615722656250e+02 1.255454559326171875e+02 7.775659179687500000e+01
3.779744262695312500e+02 1.240423889160156250e+02 7.720715332031250000e+01
3.754532470703125000e+02 1.250544586181640625e+02 7.754862976074218750e+01
3.774007568359375000e+02 1.225102996826171875e+02 7.547592163085937500e+01
3.776477355957031250e+02 1.220811614990234375e+02 7.500843811035156250e+01
3.749102172851562500e+02 1.241387023925781250e+02 7.622285461425781250e+01
3.735101928710937500e+02 1.250417327880859375e+02 7.814042663574218750e+01
3.699874267578125000e+02 1.241259002685546875e+02 7.470941162109375000e+01
3.682480468750000000e+02 1.224186248779296875e+02 7.535101318359375000e+01
3.732911376953125000e+02 1.126533966064453125e+02 6.948055267333984375e+01
3.677513427734375000e+02 1.211933135986328125e+02 7.307899475097656250e+01
3.744678344726562500e+02 1.140642776489257812e+02 7.050725555419921875e+01
3.794555664062500000e+02 1.134348831176757812e+02 7.116555786132812500e+01
3.795806884765625000e+02 1.182628402709960938e+02 7.340380859375000000e+01
3.820794982910156250e+02 1.192620162963867188e+02 7.385444641113281250e+01
2.255551605224609375e+02 9.384899139404296875e+01 7.328654479980468750e+01
2.282292175292968750e+02 9.493808746337890625e+01 7.212339019775390625e+01
2.294869384765625000e+02 9.521717834472656250e+01 7.186499023437500000e+01
2.313840026855468750e+02 9.508473968505859375e+01 7.081440734863281250e+01
2.321182098388671875e+02 9.497505187988281250e+01 7.033302307128906250e+01
2.331258544921875000e+02 9.482791137695312500e+01 7.007698059082031250e+01
2.140514526367187500e+02 8.779685974121093750e+01 6.813564300537109375e+01
2.341218872070312500e+02 9.491604614257812500e+01 7.049607849121093750e+01
2.348771362304687500e+02 9.520904541015625000e+01 7.034939575195312500e+01
2.351229248046875000e+02 9.596028137207031250e+01 7.111566925048828125e+01
2.356997375488281250e+02 9.622544097900390625e+01 7.101093292236328125e+01
2.361693420410156250e+02 9.603764343261718750e+01 7.099862670898437500e+01
2.153339691162109375e+02 8.846914672851562500e+01 6.890450286865234375e+01
2.182707214355468750e+02 8.812027740478515625e+01 6.904756927490234375e+01
2.196262817382812500e+02 8.940682220458984375e+01 6.978171539306640625e+01
2.221775665283203125e+02 9.011257934570312500e+01 7.135147857666015625e+01
2.237993774414062500e+02 9.220929718017578125e+01 7.212501525878906250e+01
2.356716003417968750e+02 1.001241302490234375e+02 7.452039337158203125e+01
2.338837585449218750e+02 1.008189163208007812e+02 7.498382568359375000e+01
2.332409667968750000e+02 1.001342773437500000e+02 7.472399902343750000e+01
2.333112640380859375e+02 9.925334167480468750e+01 7.351663970947265625e+01
2.322814941406250000e+02 9.929365539550781250e+01 7.387120056152343750e+01
2.301592254638671875e+02 1.003859252929687500e+02 7.461615753173828125e+01
2.286409454345703125e+02 1.002979278564453125e+02 7.500392913818359375e+01
2.276697387695312500e+02 9.989763641357421875e+01 7.422646331787109375e+01
2.371331329345703125e+02 9.650769805908203125e+01 7.151055908203125000e+01
2.271164550781250000e+02 9.927363586425781250e+01 7.363800048828125000e+01
2.268200988769531250e+02 9.841657257080078125e+01 7.292347717285156250e+01
2.255787506103515625e+02 9.797680664062500000e+01 7.251162719726562500e+01
2.257277832031250000e+02 9.656719970703125000e+01 7.151261901855468750e+01
2.239336547851562500e+02 9.733520507812500000e+01 7.199711608886718750e+01
2.229275512695312500e+02 9.712332153320312500e+01 7.265653228759765625e+01
2.379542541503906250e+02 9.641900634765625000e+01 7.165940093994140625e+01
2.218489990234375000e+02 9.633314514160156250e+01 7.246501159667968750e+01
2.380928039550781250e+02 9.717652893066406250e+01 7.205847930908203125e+01
2.380107727050781250e+02 9.786630249023437500e+01 7.255944824218750000e+01
2.380212707519531250e+02 9.832563781738281250e+01 7.306031036376953125e+01
2.368901824951171875e+02 9.941064453125000000e+01 7.375570678710937500e+01
2.211363830566406250e+02 9.677201843261718750e+01 7.238514709472656250e+01
2.226846771240234375e+02 9.363693237304687500e+01 7.046653747558593750e+01
2.242437286376953125e+02 9.308492279052734375e+01 6.926627349853515625e+01
2.268066101074218750e+02 9.180279541015625000e+01 6.826477813720703125e+01
2.285756835937500000e+02 9.175975036621093750e+01 6.746781921386718750e+01
2.296045074462890625e+02 9.216722106933593750e+01 6.834137725830078125e+01
2.377961425781250000e+02 8.686444091796875000e+01 6.347222137451171875e+01
2.203579406738281250e+02 9.641891479492187500e+01 7.239625549316406250e+01
2.426299743652343750e+02 8.651302337646484375e+01 6.197405624389648438e+01
2.465382690429687500e+02 8.789798736572265625e+01 6.274385070800781250e+01
2.486126403808593750e+02 8.954022216796875000e+01 6.504663848876953125e+01
2.501358184814453125e+02 9.111579895019531250e+01 6.666024017333984375e+01
2.527881622314453125e+02 9.326407623291015625e+01 6.809181976318359375e+01
2.578995056152343750e+02 9.469921875000000000e+01 6.974360656738281250e+01
2.598336791992187500e+02 9.570258331298828125e+01 6.987173461914062500e+01
2.613014526367187500e+02 9.670870971679687500e+01 7.129981231689453125e+01
2.195096435546875000e+02 9.584818267822265625e+01 7.234794616699218750e+01
2.197247009277343750e+02 9.491461944580078125e+01 7.180616760253906250e+01
2.200964050292968750e+02 9.484761047363281250e+01 7.182479095458984375e+01
2.623341674804687500e+02 9.870760345458984375e+01 7.188417053222656250e+01
2.708436889648437500e+02 1.021976776123046875e+02 7.154585266113281250e+01
2.725280151367187500e+02 1.010911712646484375e+02 7.038872528076171875e+01
2.731836547851562500e+02 1.016538238525390625e+02 7.076806640625000000e+01
2.735157470703125000e+02 1.022458801269531250e+02 7.118721008300781250e+01
2.742863769531250000e+02 1.021361541748046875e+02 7.126054382324218750e+01
2.769973144531250000e+02 1.007517318725585938e+02 6.939295959472656250e+01
2.789089355468750000e+02 1.004984970092773438e+02 6.899342346191406250e+01
2.815316772460937500e+02 1.006248474121093750e+02 6.963629150390625000e+01
2.825721435546875000e+02 1.012891921997070312e+02 6.978595733642578125e+01
2.838059692382812500e+02 1.021608123779296875e+02 7.064946746826171875e+01
2.845858459472656250e+02 1.031682281494140625e+02 7.135217285156250000e+01
2.864440307617187500e+02 1.025902786254882812e+02 7.129022216796875000e+01
2.873134765625000000e+02 1.034428558349609375e+02 7.129586029052734375e+01
2.649065551757812500e+02 9.903370666503906250e+01 7.331255340576171875e+01
2.660276489257812500e+02 1.009899749755859375e+02 7.335469055175781250e+01
2.685186157226562500e+02 1.014008102416992188e+02 7.377450561523437500e+01
2.697370605468750000e+02 1.032954330444335938e+02 7.273147583007812500e+01
2.701400146484375000e+02 1.029555435180664062e+02 7.219145965576171875e+01
2.881087951660156250e+02 1.041437530517578125e+02 7.192471313476562500e+01
2.942405700683593750e+02 1.051990509033203125e+02 7.144898986816406250e+01
2.970263977050781250e+02 1.037656555175781250e+02 6.946057128906250000e+01
2.984010009765625000e+02 1.040923461914062500e+02 6.964870452880859375e+01
2.990667114257812500e+02 1.050537643432617188e+02 7.028401184082031250e+01
2.989910278320312500e+02 1.058941955566406250e+02 7.154769897460937500e+01
3.004187622070312500e+02 1.058567199707031250e+02 7.098343658447265625e+01
3.007881469726562500e+02 1.066447753906250000e+02 7.148089599609375000e+01
2.886587829589843750e+02 1.047037963867187500e+02 7.205682373046875000e+01
3.015060119628906250e+02 1.069810943603515625e+02 7.221249389648437500e+01
3.032848205566406250e+02 1.058868865966796875e+02 7.151802062988281250e+01
3.046893005371093750e+02 1.060346603393554688e+02 7.102100372314453125e+01
3.061266479492187500e+02 1.063211059570312500e+02 7.151548767089843750e+01
3.060947570800781250e+02 1.079068908691406250e+02 7.286210632324218750e+01
3.051842041015625000e+02 1.095101547241210938e+02 7.426235961914062500e+01
2.893771362304687500e+02 1.046268463134765625e+02 7.255124664306640625e+01
3.046182250976562500e+02 1.108662796020507812e+02 7.511014556884765625e+01
2.898754577636718750e+02 1.055580139160156250e+02 7.293273925781250000e+01
2.909928283691406250e+02 1.058773498535156250e+02 7.303187561035156250e+01
2.923621215820312500e+02 1.058382720947265625e+02 7.229026031494140625e+01
2.924033203125000000e+02 1.063633270263671875e+02 7.233128356933593750e+01
3.052145996093750000e+02 1.104545288085937500e+02 7.384804534912109375e+01
3.062407226562500000e+02 1.087711029052734375e+02 7.257603454589843750e+01
3.076596069335937500e+02 1.081176147460937500e+02 7.179003906250000000e+01
